Sexo;EstadoCivil;FechaNacimiento;Instruccion;CodigoBarrio;NumeroCargas;TipoActividad;NumeroCredito;Monto;NumeroCuotas;ValorCuota;FechaEntrega;Tasa;Calificacion;encaje;tipo;vivienda;totalActivo;totalPasivo;Ingresos;Gastos;MoraCredito
Femenino;Casado;25/3/1993;S;18096404;0;--Seleccione Tipo Empleo--;6764;1411,52;18;110,9;21/9/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Soltero;22/11/2000;P;18097002;0;Empleado Privado;5554;2000;24;103,93;23/6/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;4750;1210,34;650;474,8;0
Femenino;Casado;20/9/1985;S;18010321;0;Independiente;9796;5200;36;161,87;26/4/2023;19.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;30000;2579,88;0;1780,2;0
Femenino;Casado;12/10/1978;P;18096504;0;Independiente;1014;400;8;50;1/7/2013;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;29750;5500;1038;642,14;0
Femenino;Viudo;3/9/1985;P;18096603;0;--Seleccione Tipo Empleo--;5783;3000;24;125;9/9/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;14500;0;450;230,4;0
Femenino;Soltero;26/7/1995;U;18096604;0;Empleado Privado;2478;1000;12;83,33;24/9/2015;22.00;Microcrédito;0;Ordinario Cuota Variable;NULL;23000;19432;1580;1367,2;1
Masculino;Casado;27/7/1959;S;18096102;0;Independiente;6636;4200;34;167,21;17/8/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;35000;4440,24;1845;1292,52;0
Masculino;Soltero;6/1/1992;S;18095007;0;Empleado Privado;4977;2000;26;83,33;25/11/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;ARRENDADA;46000;14726,11;1960,69;998,4;0
Masculino;Soltero;11/9/1996;S;18096702;0;Empleado Privado;6082;1300;14;106,23;19/12/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;7200;0;450;82;0
Femenino;Casado;5/10/1962;P;18096606;0;Independiente;6161;1000;14;96,66;19/1/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;25000;1400;320;180;0
Femenino;Soltero;16/6/1966;P;18096701;0;Independiente;6507;600;12;56,17;6/7/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;44500;14219,73;1200;226,47;0
Femenino;Casado;1/8/1989;S;18097002;2;--Seleccione Tipo Empleo--;2045;1000;12;83,33;12/2/2015;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;1/5/1981;P;18015506;1;--Seleccione Tipo Empleo--;1572;800;12;66,67;2/7/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Soltero;2/9/1978;S;18010311;0;--Seleccione Tipo Empleo--;4482;1000;12;83,33;7/5/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;20/3/2001;S;18096504;1;Independiente;9016;850;12;79,01;7/9/2022;20.09;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;2350;0;382,5;283,7;1
Femenino;Divorciado;30/8/1974;S;18095005;0;Independiente;8488;15000;42;322,37;7/4/2022;19.18;Microcrédito;150;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;96200;24373,28;5550;1404,99;0
Femenino;Soltero;28/5/2001;S;18095004;0;Empleado Privado;8497;3000;24;145,39;10/4/2022;14.99;Consumo;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;13100;2;593,28;222,66;0
Femenino;Casado;9/10/1958;P;18096504;0;Independiente;2695;500;10;50;16/2/2016;21.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;40300;13094,74;1696,67;1383,77;0
Masculino;Casado;23/9/1974;P;18096108;0;Empleado Publico;5967;5000;38;191,4;12/11/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;ARRENDADA;1500;0;500;235;0
Masculino;Casado;6/5/1990;P;18096304;0;Empleado Privado;961;163;1;163;14/5/2013;23.00;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;24600;12765,15;3800;2708;0
Femenino;Soltero;25/12/1960;P;18096402;0;--Seleccione Tipo Empleo--;3453;1500;12;125;25/1/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Divorciado;14/3/1956;P;18096302;0;Independiente;1566;1000;12;83,33;26/6/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;36000;0;1200;305;0
Femenino;Casado;12/9/1989;P;18015513;1;--Seleccione Tipo Empleo--;5897;4000;33;184,86;18/10/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Soltero;20/8/1996;P;18010310;0;--Seleccione Tipo Empleo--;2561;600;10;60;4/11/2015;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;6/6/1988;U;18095002;0;Empleado Publico;2709;5000;24;208,33;2/3/2016;20.50;Microcrédito;237,5;Ordinario Cuota Fija;VIVE CON FAMILIARES;39000;35189,4;1847;1540,63;1
Masculino;Viudo;10/1/1946;P;18096502;0;Independiente;5863;1000;14;95,67;4/10/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;2100;0;279,17;207,5;0
Femenino;Casado;14/3/1982;P;18095004;0;Independiente;5997;1500;20;101,81;19/11/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;50000;12000;3000;1130;0
Femenino;Casado;13/1/1981;P;18096702;0;Independiente;4827;1200;14;85,71;20/9/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;9000;853;1993,33;1553,07;0
Masculino;Casado;11/9/1986;P;18096604;2;--Seleccione Tipo Empleo--;2417;400;8;50;26/8/2015;20.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;23/3/1985;P;18096403;1;Independiente;2500;1000;12;83,33;4/10/2015;22.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;34710;16908,27;974;845,51;0
Femenino;Viudo;7/4/1973;P;18096604;0;Independiente;2346;1000;12;83,33;16/7/2015;22.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;52200;25490;1660,33;1424;0
Femenino;Casado;6/7/1982;P;18095003;2;Independiente;6976;2000;24;103,82;16/11/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;26000;20694,35;2376;1432,75;0
Masculino;Viudo;10/1/1946;P;18096502;0;Independiente;9455;600;12;54,92;16/1/2023;20.09;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;2100;0;279,17;207,5;0
Femenino;Divorciado;31/3/1963;P;18096804;0;Independiente;7116;3000;1;3055,13;7/1/2021;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;41800;17621,75;2467,5;2086,17;0
Femenino;Soltero;25/12/1960;P;18096402;0;--Seleccione Tipo Empleo--;265;500;9;55,56;29/6/2011;22.44;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;22/4/1983;P;18095003;2;Empleado Privado;4783;3000;24;125;3/9/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;56500;35;1080;678,8;0
Masculino;Soltero;4/10/2000;S;18096503;0;Independiente;5621;600;12;50;14/7/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;12800;0;494;195,2;0
Masculino;Casado;3/2/1975;P;18015504;2;Independiente;6017;2700;26;144,47;22/11/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;18500;13937,01;1600;692;0
Femenino;Casado;3/10/1967;P;18096310;1;Empleado Privado;1534;2000;18;111,11;11/6/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;44000;6000;910;535,95;0
Femenino;Soltero;13/11/1959;P;18095104;0;--Seleccione Tipo Empleo--;2873;600;10;60;8/5/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;28/6/1973;P;18095002;0;--Seleccione Tipo Empleo--;5585;1000;12;83,33;4/7/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;9/5/1994;S;18095004;0;Independiente;7004;10000;48;315,34;23/11/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;12500;10014,76;842;611,03;0
Masculino;Casado;1/8/1974;S;18015501;2;--Seleccione Tipo Empleo--;3987;5000;12;416,67;7/9/2017;21.00;Microcrédito;150;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;2/7/1983;S;18096801;3;Independiente;1006;1000;12;83,33;21/6/2013;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;82500;27466,32;3600;3045,15;0
Masculino;Unión Libre;28/7/1988;S;18016515;0;--Seleccione Tipo Empleo--;3597;1000;8;125;24/3/2017;23.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;19/1/1948;P;18096606;0;Independiente;160;150;3;50;30/4/2011;22.44;Consumo;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;42500;10;500;100;0
Femenino;Casado;22/2/1970;P;18096705;1;Independiente;859;530;12;44,17;5/3/2013;23.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;33500;100;1500;252;0
Masculino;Soltero;8/4/1998;S;13175001;0;Independiente;7453;1000;12;93,13;13/4/2021;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;7000;800,96;600;404;0
Masculino;Soltero;20/8/1994;S;18015501;0;Independiente;6354;3000;24;155,71;19/5/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;3000;0;2200;1717,6;0
Masculino;Soltero;2/10/1971;S;18010304;3;--Seleccione Tipo Empleo--;7692;2481,51;30;96,81;1/7/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;12/9/1965;P;18045023;0;Independiente;9523;2100;24;86,97;2/2/2023;19.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;68000;12246,15;9100;5403,04;0
Femenino;Casado;17/9/1980;P;18097004;0;Independiente;2240;1000;12;83,33;8/6/2015;22.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;44355;8207,64;1568;1068,07;0
Femenino;Soltero;18/12/1960;S;18096401;0;Independiente;4477;2000;24;83,33;3/5/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;95300;7255,65;1085;901,51;0
Femenino;Casado;18/12/1972;P;18096605;2;Independiente;2932;530;12;44,17;5/6/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;57500;12053,53;1547,74;717;0
Femenino;Casado;28/9/1973;P;18096403;0;Independiente;3060;600;6;100;21/7/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;38500;12380,79;2126,67;1184,59;0
Masculino;Casado;20/9/1986;P;18096604;0;Independiente;3250;400;1;400;25/10/2016;24.50;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;9100;8000;600;520;0
Femenino;Casado;19/10/1984;S;18015504;2;--Seleccione Tipo Empleo--;3914;2000;24;83,33;9/8/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;23/6/1999;S;18096311;2;Independiente;4612;5000;32;166,67;22/6/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PRESTADA;23500;12208,11;1350;968,78;0
Masculino;Casado;20/1/1990;S;18015519;0;Empleado Privado;6563;16500;60;362,68;24/7/2020;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;14000;1403,55;1530;766;1
Femenino;Casado;27/6/1966;S;18015506;0;Independiente;7099;5000;18;328,77;24/12/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;68500;22580;3956;3146,78;0
Femenino;Casado;3/12/1981;U;18010309;0;Empleado Publico;9112;1500;12;138,01;30/9/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;140500;533,89;1188,43;274,29;1
Masculino;Casado;30/11/1964;P;18096207;0;Independiente;7042;1000;12;93,62;7/12/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;40800;3301,71;1437;943,3;0
Masculino;Casado;26/2/1965;P;18096102;0;Independiente;54;481,5;9;53,5;14/4/2011;22.08;Consumo;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;67000;1;896;530,14;1
Masculino;Casado;25/12/1978;P;18015501;0;--Seleccione Tipo Empleo--;3474;1400;11;127,27;31/1/2017;21.50;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Soltero;17/7/1988;P;18095008;1;Empleado Privado;3822;1500;12;125;7/7/2017;21.00;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;29500;0;600;296;0
Masculino;Casado;22/3/1971;P;18097004;2;--Seleccione Tipo Empleo--;2545;3000;24;125;25/10/2015;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;15/6/1990;P;18015501;0;Independiente;2817;800;12;66,67;22/4/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;1500;0,01;320;103;1
Femenino;Casado;9/9/1984;S;18095004;0;--Seleccione Tipo Empleo--;4795;1000;12;83,33;6/9/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;76000;94234,22;6936;5428,65;0
Femenino;Casado;12/11/1992;P;18097004;1;Empleado Privado;9592;30000;48;858,53;26/2/2023;19.50;Microcrédito;225;Ordinario Cuota Fija;ARRENDADA;54500;11128,31;7800;2617,77;0
Femenino;Casado;4/6/1993;P;18096706;3;Independiente;1603;500;10;50;20/7/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;55800;25000;2700;1744,4;0
Masculino;Soltero;5/1/1997;U;18095003;0;--Seleccione Tipo Empleo--;3539;800;12;66,67;23/2/2017;23.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;11/6/1979;P;18015801;0;Independiente;9134;1000;12;86,95;4/10/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;80000;0,01;582;224,69;0
Masculino;Casado;27/6/1954;P;18095103;0;Independiente;5920;2000;26;106,94;29/10/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;12100;0;510;371;0
Femenino;Viudo;19/2/1970;P;17018401;0;--Seleccione Tipo Empleo--;314;4852,94;33;147,06;9/9/2011;22.44;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Divorciado;7/9/1971;P;18096208;0;Empleado Privado;7799;800;12;74,25;10/8/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;3500;1;676;445,74;0
Masculino;Unión Libre;14/2/1991;S;18096108;1;--Seleccione Tipo Empleo--;2481;3000;24;125;24/9/2015;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;3/8/1958;P;18096107;0;Independiente;7392;6000;24;289,5;29/3/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;83000;0,01;1800;1200;0
Femenino;Soltero;7/4/1998;S;18096107;0;--Seleccione Tipo Empleo--;6015;10000;51;369,95;22/11/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;28/6/1973;P;18095002;0;--Seleccione Tipo Empleo--;4293;600;12;50;15/2/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;23/11/1987;P;18096504;0;Independiente;5384;500;8;62,5;1/5/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;23500;1;1500;185;1
Femenino;Casado;17/9/1980;P;18097004;0;Independiente;4106;400;8;50;20/11/2017;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;44355;8207,64;1568;1068,07;0
Masculino;Soltero;9/8/1996;U;18095002;0;Empleado Privado;8905;1000;12;90;9/8/2022;20.09;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;5000;0;491,37;50;0
Femenino;Soltero;11/10/1995;P;18016507;0;Independiente;10268;2000;3;701,16;11/9/2023;19.97;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;14800;270,73;1420;487,96;0
Femenino;Casado;28/1/1975;P;18010801;2;Independiente;945;2000;15;133,33;3/5/2013;23.00;Microcrédito;65;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;48000;20000;3500;3150;1
Femenino;Casado;1/1/1989;P;18097004;0;--Seleccione Tipo Empleo--;3715;1500;18;83,33;13/5/2017;21.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Divorciado;31/10/1987;P;18096603;2;Independiente;4951;1300;14;92,86;15/11/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;32000;7651,5;1332;776,33;0
Masculino;Soltero;23/11/1981;S;16025201;0;--Seleccione Tipo Empleo--;5691;15000;30;648,29;12/8/2019;20.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;29/1/1985;P;18096310;2;Empleado Privado;6690;6280,8;42;251,49;1/9/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;33000;695,54;600;334,56;1
Masculino;Casado;17/1/1963;P;18096804;0;Independiente;5552;11000;55;321,34;23/6/2019;20.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;70003;20788,6;3690;1608,87;0
Masculino;Soltero;12/4/1984;U;18096501;0;--Seleccione Tipo Empleo--;334;1200;15;80;9/10/2011;22.44;Consumo;135,48;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;6/7/1962;P;18096503;1;Independiente;3061;700;10;70;22/7/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;51000;10514,33;2424;1786,94;0
Masculino;Casado;1/12/1987;P;18015507;2;--Seleccione Tipo Empleo--;1937;2300;12;191,67;23/12/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Soltero;2/8/1994;P;18096208;0;Empleado Privado;1454;200;4;50;5/5/2014;22.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;19000;12605,13;1215;547,33;0
Femenino;Casado;3/3/1966;S;18095001;0;Independiente;5181;1200;15;85,71;27/2/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;115500;0,01;3000;230;0
Femenino;Soltero;18/11/1995;S;18096302;0;Independiente;5233;5000;26;208,33;13/3/2019;21.50;Microcrédito;120;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;35000;12495,6;1200,1;316,02;0
Femenino;Casado;26/1/1971;P;18096302;5;Independiente;6663;25862,94;72;647,78;26/8/2020;20.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;53000;7258,32;1800;521,63;0
Masculino;Soltero;10/3/1995;S;18035015;1;Empleado Privado;6450;6600;36;252,23;22/6/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;14000;9748,41;700;193,77;0
Masculino;Casado;5/1/1989;S;18096804;1;--Seleccione Tipo Empleo--;4354;2000;24;83,33;8/3/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Divorciado;8/8/1952;P;18096804;0;Independiente;595;2700;16;168,75;14/8/2012;23.00;Microcrédito;189;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;57444,35;1;700;70;0
Masculino;Casado;1/4/1982;P;18096302;1;Independiente;2123;300;6;50;25/3/2015;22.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;29500;4954,25;1000;488,33;0
Femenino;Viudo;5/3/1977;P;20025101;0;Empleado Privado;3046;1000;12;83,33;14/7/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;NULL;25000;0;625;250;0
Masculino;Casado;24/9/1972;P;18096105;0;Empleado Privado;8688;2000;12;183,01;8/6/2022;19.97;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;76400;124,09;883;524,94;0
Masculino;Casado;21/1/1990;S;18096302;0;--Seleccione Tipo Empleo--;4216;600;6;100;17/1/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Soltero;7/12/1983;P;17011102;2;Independiente;2703;1000;6;166,67;21/2/2016;22.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;31000;8500;2500;530;1
Masculino;Soltero;19/12/1998;P;18045002;0;--Seleccione Tipo Empleo--;4484;3000;24;125;8/5/2018;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Casado;5/4/1972;P;18096903;3;--Seleccione Tipo Empleo--;9;459,85;7;65,69;18/2/2011;20.04;Consumo;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Soltero;24/9/1984;P;18096504;0;Independiente;4443;2000;24;83,33;19/4/2018;21.50;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;22000;5000;400;320;1
Femenino;Casado;31/10/1987;P;18097004;2;--Seleccione Tipo Empleo--;5447;6065,58;38;251,03;21/5/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Unión Libre;18/10/1993;P;18096706;0;Independiente;6818;1000;12;91,94;1/10/2020;18.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;59000;10918,72;1542;756,75;0
Masculino;Casado;26/1/1982;P;18015504;0;Independiente;8114;1000;12;92,78;17/12/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;34000;0;1376;483,2;0
Femenino;Soltero;18/12/1960;S;18096401;0;Independiente;2621;1000;12;83,33;7/1/2016;22.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;95300;7255,65;1085;901,51;0
Femenino;Casado;14/4/1974;P;18097004;1;Independiente;359;200;3;66,67;8/12/2011;22.44;Microcrédito;22,58;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;28850;1000;1144,25;534,44;0
Femenino;Casado;21/11/1990;S;18096102;0;--Seleccione Tipo Empleo--;4087;4000;24;166,67;13/11/2017;21.50;Microcrédito;0;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Masculino;Soltero;12/8/1982;S;18010601;0;Independiente;6156;2000;27;108,33;17/1/2020;0.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;42418,47;54,82;960;691,86;0
Femenino;Casado;17/1/1950;P;18097002;0;Independiente;8788;600;12;55,52;13/7/2022;19.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;25582,6;0;2480;1496;0
Masculino;Casado;28/7/1979;P;18015801;0;Independiente;8533;1300;12;105,93;24/4/2022;20.09;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;54700;1;1032;310,92;0
Femenino;Soltero;1/9/1991;P;18096306;0;Empleado Privado;6358;2560;17;176,7;22/5/2020;0.00;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;8352,8;7485,96;650;377,19;0
Femenino;Casado;27/12/1973;P;18015801;2;Independiente;2147;9000;48;187,5;10/4/2015;10.60;Vivienda;0;Ordinario Cuota Variable;PROPIA HIPOTECADA;47300;7000;650;555;0
Femenino;Soltero;18/7/1999;P;18096104;0;Independiente;8399;3000;30;128,34;21/3/2022;19.75;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;22700;5732,84;1650;266,78;0
Masculino;Casado;15/11/1974;P;18096311;0;Independiente;7449;5000;36;181,27;12/4/2021;17.65;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;46300;24378,22;1537;1499,59;0
Masculino;Soltero;11/9/2003;S;18097007;0;Independiente;8634;3000;24;153,77;22/5/2022;19.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;2450;2816,68;2011;1275,8;0
Masculino;Soltero;11/3/1992;S;18096402;0;--Seleccione Tipo Empleo--;730;1500;18;83,33;6/12/2012;23.00;Microcrédito;48,75;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;0
Femenino;Casado;21/7/1989;P;18095006;4;Independiente;2937;500;10;50;6/6/2016;23.00;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;0;0;0;0;1
Femenino;Casado;8/12/1957;P;18015801;0;Independiente;1210;2000;20;100;13/12/2013;22.50;Microcrédito;0;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;93500;7418,98;1648;1253,04;0
Femenino;Soltero;31/10/1977;P;18095004;0;Independiente;7892;600;8;80,85;16/9/2021;19.75;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;114900;0,01;475;223;0
Masculino;Divorciado;28/9/1969;P;18096401;0;Independiente;5333;5000;33;151,52;13/4/2019;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;27600;18301,01;2200;1629,6;0
Femenino;Casado;1/7/1975;S;18010303;2;--Seleccione Tipo Empleo--;3927;8200;13;630,77;16/8/2017;21.00;Microcrédito;246;Ordinario Cuota Variable;VIVE CON FAMILIARES;0;0;0;0;1
Masculino;Casado;2/2/1982;P;18096203;0;Independiente;6567;5100;36;194,91;28/7/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;PROPIA NO HIPOTECADA;19500;14390,54;2603,33;1738,94;1
Masculino;Soltero;28/8/1991;U;18065016;0;Empleado Privado;6903;1500;12;140,43;23/10/2020;21.50;Microcrédito;0;Ordinario Cuota Fija;VIVE CON FAMILIARES;18000;0;712,3;90;0
Masculino;Casado;20/11/1979;P;18096801;0;Independiente;325;500;9;55,56;27/9/2011;22.44;Microcrédito;56,45;Ordinario Cuota Variable;PROPIA NO HIPOTECADA;7500;1500;6200;2470;0
